,users_id,users_name,users_last_name,users_last_name_2,users_initial,users_years,users_gender,users_sector,users_ccaa,users_prov,users_prox,users_phone,users_mail,users_lang,users_lgtb,users_family,users_relig,users_politic,users_vegan,users_pets,users_smoke,users_env,users_range,users_budget,users_sqr_m,users_bath,users_outs,users_facil,users_drive,users_max_p,accion,activo,ajedrez,alegre,alternativa,amable,animales,antiguedades,apasionado,arte,artesanias,astrologia,astronomia,atento,aventura,aventurero,aves,badminton,bailarin,baile,baloncesto,beatboxing,beisbol,belico,bingo,biologia,blogging,blues,bolero,bolillo,bolos,bordado,boxeo,bricolage,buceo,calmado,cantante,canto,carpinteria,cartas,casino,caza,ceramica,cerveza,ciclismo,cienciaficcion,cine,cinefilo,clasica,cocina,colaborador,comedia,comics,comprador,conciertos,copla,corazon,correr,cosplay,costura,creativo,crimen,croche,crossfit,crucigramas,cultura,dardos,decidido,deportista,dibujo,disfraces,divertido,documental,drama,electronica,empatico,emprendedor,entustiasta,escritura,esqui,excursionismo,excursionista,familiar,fantasia,fiestero,filatelia,filologia,fisica,flamenco,flexible,folk,foodie,fotografia,fotografo,fronton,fumadores,futbol,gamer,ganchillo,gastronomia,generoso,gimnasio,golf,gospel,gracioso,hipica,historia,historica,hogar,honesto,iglesia,india,instrumental,instrumentos,jardineria,jazz,latina,libros,literatura,lounge,macrame,madrugador,magia,manualidades,matematicas,meditacion,mediterranea,mesa,metal,mexicana,misterio,moda,modelismo,montanismo,motociclismo,museos,musica,musical,natacion,negro,nocturno,numismatica,opera,optimista,ordenado,oriental,pachangueo,padel,pesca,petanca,pintura,piraguismo,playa,poesia,poker,politica,practico,proactivo,punk,puntocruz,quimica,rb,reciclaje,reggae,relajado,remo,reposteria,robotica,rock,rol,romantica,rompecabezas,saludable,sensato,sociable,socializar,soul,suspense,tarot,teatro,tecnologia,tejido,telenovelas,tenis,tenismesa,terror,trabajo,tratofacil,turismo,vegano,vegetariano,viajar,viajero,videojuegos,vino,vivo,voluntariado,western,yeye,yoga,zarzuela,zoologia
470,471,Nerea,Balaguer,Iborra,N. B.,67,mujer,derecho,Castilla y León,Salamanca,todo el país,+34974707291,nerea_balaguer@yahoo.com,Castellano,no acepto,Grupo,no acepto,no acepto,Vegetariano,no acepto,acepto,costa,60-70,400,700,privado,['terraza' 'jardin'],"['salamanualidades' 'rehabilitacion' 'zonasverdes' 'salacine' 'padel'
 'buffet' 'spa' 'cubierta' 'hipica' 'huerto' 'barbacoa' 'piscina'
 'futbolin' 'futbol' 'trastero' 'lavavajillas' 'tenis' 'esqui' 'cocina'
 'lavanderia']",True,<3,0,3,2,0,4,4,0,3,4,5,0,0,0,0,3,0,0,0,0,0,4,0,3,0,0,5,0,0,1,0,0,0,2,3,2,3,0,0,0,0,4,3,3,3,3,5,0,0,4,1,0,0,0,5,2,0,0,3,4,3,5,3,1,3,5,0,0,5,0,5,3,0,4,0,4,3,0,0,3,4,0,0,4,2,0,3,3,1,0,5,0,3,0,0,0,0,0,0,1,5,0,0,5,0,4,2,3,0,2,3,1,0,0,0,0,0,0,5,0,0,0,0,0,5,0,3,2,2,1,4,0,5,0,0,0,0,2,0,3,5,0,0,0,5,3,0,4,2,1,3,2,0,0,4,0,0,0,3,2,0,0,0,3,5,0,5,5,4,0,2,0,0,0,0,0,0,0,1,1,0,3,0,0,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1
471,472,Eloísa,Perea,Gárate,E. P.,64,mujer,artes,Ciudad Autónoma de Melilla,Melilla,misma provincia,+34934568330,eloísa_perea@gmail.com,Euskara,no acepto,Grupo,acepto,acepto,Común,acepto,acepto,interior,+80,1400,1000,compartido,['no'],['recreativos' 'buffet' 'esqui'],True,<9,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
472,473,Pelayo,Flor,Sanjuan,P. F.,68,hombre,sanidad,Galicia,Pontevedra,misma provincia,+34943981526,pelayo_flor@gmail.com,Castellano,no acepto,Individual,acepto,no acepto,Común,no acepto,no acepto,montaña,60-70,900,550,compartido,['terraza'],"['esqui' 'baloncesto' 'garage' 'lavavajillas' 'barbacoa' 'lavanderia'
 'futbol' 'recreativos' 'zonasverdes' 'padel' 'billar' 'salamanualidades'
 'buffet' 'golf' 'rehabilitacion' 'trastero' 'huerto' 'spa' 'pingpong'
 'hipica' 'salacine' 'gimnasio' 'tenis' 'futbolin' 'piscina' 'cubierta']",False,<3,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,4,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,3,4,0,0,4,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,4,0,0,0,3,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,1,5,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,5,2,0,4,0,0,3,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
473,474,Gregory,Chapman,,G. C.,68,otro,sanidad,Extremadura,Cáceres,misma comunidad,+34742150664,gregory_chapman@gmail.com,English,no acepto,Grupo,acepto,acepto,Común,no acepto,no acepto,interior,60-70,1400,600,privado,['jardin' 'piscina' 'terraza'],['golf'],True,<6,0,4,0,1,5,3,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,1,1,0,5,0,5,0,5,0,1,0,5,4,0,1,0,3,0,5,1,0,1,0,2,3,0,0,1,1,0,0,2,4,0,0,0,0,2,0,0,3,0,3,1,0,0,2,2,3,0,0,0,4,2,0,4,0,3,0,2,0,5,2,3,0,5,3,1,1,5,4,0,0,2,0,3,2,3,0,4,3,0,0,0,0,0,0,2,0,4,1,5,5,0,0,0,2,5,5,0,0,4,0,5,0,0,0,5,0,4,0,0,2,0,3,0,0,0,4,0,0,0,0,3,0,0,5,1,4,1,5,0,0,5,0,0,4,0,4,3,5,0,0,0,0,0,0,5,0,1,3,4,0,0,0,0,5,5,1,3,0,0,0,1,2,3,0,0,0,2,0,4,0
474,475,Celia,Almansa,Mir,C. A.,69,mujer,rh,Comunidad Valenciana,Valencia,misma comunidad,+34721521229,celia_almansa@orange.fr,Castellano,no acepto,Grupo,acepto,no acepto,Común,acepto,acepto,interior,50-60,700,250,privado,['piscina' 'jardin'],"['cubierta' 'spa' 'padel' 'garage' 'huerto' 'golf' 'billar' 'zonasverdes'
 'trastero' 'gimnasio' 'piscina' 'buffet' 'cocina' 'lavanderia' 'futbolin'
 'barbacoa' 'esqui' 'lavavajillas' 'pingpong' 'hipica' 'salamanualidades'
 'futbol' 'baloncesto' 'rehabilitacion']",True,<9,0,5,0,5,1,0,1,0,0,1,2,5,3,0,0,0,0,3,3,0,0,2,0,3,0,5,0,4,1,5,0,0,0,5,0,0,0,5,2,5,2,0,4,0,0,0,1,0,4,0,0,2,2,0,0,0,0,0,0,4,0,1,4,3,0,3,5,0,0,0,0,0,0,4,0,5,0,0,1,0,3,3,0,0,5,5,2,0,2,0,1,0,4,2,0,0,0,0,0,0,0,2,1,0,4,5,0,0,1,3,0,0,3,0,0,0,1,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,5,5,1,1,0,2,4,0,0,5,0,0,0,4,0,1,0,4,4,0,0,4,2,0,0,1,4,0,0,1,1,0,0,0,0,4,1,0,0,0,0,4,0,0,1,5,5,0,0,4,0,0,0,2,2,0,0,0,0,0,5,0,5,2,0,3,2,0,0
475,476,Robert,Leclerc,,R. L.,69,hombre,administrativo,Castilla-La Mancha,Albacete,misma provincia,+34824692528,robert_leclerc@hotmail.it,Français,acepto,Individual,no acepto,acepto,Común,no acepto,no acepto,costa,+80,600,450,privado,['no'],[],True,<6,2,0,0,5,0,3,0,0,1,5,2,0,5,0,1,0,4,0,3,0,4,0,2,3,0,4,4,1,1,0,3,0,4,1,4,1,0,5,2,1,4,0,4,4,0,0,2,3,3,1,5,0,0,0,5,0,0,0,5,0,0,0,3,0,0,4,0,0,4,1,3,4,0,0,4,0,1,0,2,0,5,0,0,1,0,2,0,0,5,4,1,5,0,3,0,0,1,0,0,2,1,0,2,0,1,3,0,3,0,2,0,0,3,0,0,0,0,2,4,0,0,2,0,0,5,0,5,1,5,3,0,2,0,0,0,0,5,0,0,0,1,3,2,2,0,4,3,3,0,0,4,2,0,0,0,0,5,0,0,0,2,0,0,0,0,4,0,0,1,3,3,0,0,5,0,0,5,3,0,0,3,5,0,0,4,0,3,0,0,5,0,5,5,4,5,0,0,0,3,0,0,0
476,477,Jose Francisco,Asenjo,Manzanares,J. A.,63,hombre,ingenieria,Región de Murcia,Murcia,misma provincia,+34728291379,jose francisco_asenjo@sapo.pt,Castellano,no acepto,Grupo,acepto,no acepto,Vegano,no acepto,acepto,montaña,+80,1000,400,compartido,['no'],['futbol' 'lavanderia' 'cocina'],True,<9,0,1,5,1,1,0,0,0,0,0,0,0,0,5,0,5,1,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,2,0,0,3,0,0,5,3,0,0,0,0,3,0,4,0,3,0,0,0,0,1,0,0,2,2,0,3,0,5,0,0,1,2,0,3,0,0,0,0,0,0,0,3,0,4,0,0,2,0,0,0,0,5,3,0,0,5,0,0,0,0,1,3,0,0,0,3,5,0,0,0,1,0,0,5,0,1,0,0,2,0,0,2,2,5,0,0,0,0,3,2,0,5,0,0,0,2,0,3,0,4,3,0,0,0,0,0,0,0,0,4,0,2,0,4,0,1,1,0,3,0,1,0,0,0,0,0,0,2,0,0,0,2,0,5,0,3,0,0,5,0,0,0,0,5,0,0,3,0,2,0,3,4,0,2,0,5,0,0,0
477,478,Stanley,Wilkinson,,S. W.,62,hombre,mantenimiento,La Rioja,La Rioja,misma provincia,+34704064577,stanley_wilkinson@hotmail.com,English,acepto,Individual,no acepto,no acepto,Común,no acepto,no acepto,costa,70-80,800,300,privado,['terraza' 'piscina'],"['huerto' 'piscina' 'spa' 'lavanderia' 'salacine' 'zonasverdes' 'padel'
 'gimnasio' 'cubierta' 'hipica' 'baloncesto' 'futbol' 'garage' 'trastero'
 'golf' 'futbolin' 'billar' 'barbacoa' 'salamanualidades' 'tenis'
 'lavavajillas' 'pingpong' 'cocina' 'buffet']",True,<9,5,0,0,4,0,3,0,3,0,0,0,0,2,5,1,0,3,0,0,0,5,0,0,3,1,0,0,4,0,0,1,0,3,2,0,5,3,1,0,0,0,0,0,5,0,3,3,2,0,0,4,1,0,3,2,4,0,2,0,0,2,5,0,4,1,0,0,0,3,4,3,5,1,5,0,4,0,2,0,0,1,4,0,0,5,0,0,1,0,0,4,0,4,0,4,2,5,3,0,0,0,5,0,0,5,3,3,1,0,1,5,0,1,0,4,4,2,0,0,4,0,0,0,0,2,5,0,0,0,0,0,0,3,5,5,0,2,1,3,0,2,0,4,0,0,0,5,2,0,0,4,0,1,0,0,0,4,5,0,0,1,5,1,0,3,1,0,0,0,3,0,3,0,0,0,2,4,5,1,0,0,0,0,0,2,0,0,1,0,3,0,5,0,0,0,0,4,5,0,5,0,0
478,479,Marianna,Hesse,,M. H.,61,otro,ingenieria,Castilla-La Mancha,Guadalajara,todo el país,+34617651006,marianna_hesse@hotmail.com,Deutsche,acepto,Grupo,no acepto,no acepto,Vegano,acepto,acepto,costa,60-70,500,50,compartido,['no'],"['padel' 'recreativos' 'barbacoa' 'buffet' 'cubierta' 'tenis' 'spa'
 'trastero' 'rehabilitacion' 'billar' 'lavavajillas' 'golf' 'zonasverdes'
 'huerto' 'hipica' 'futbolin' 'esqui' 'pingpong' 'salacine' 'lavanderia'
 'futbol' 'piscina' 'baloncesto']",True,<3,1,0,1,0,5,0,0,0,0,2,2,0,0,4,3,0,0,0,0,0,0,1,0,0,3,0,4,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,5,0,0,5,0,0,0,0,0,0,4,0,2,0,0,1,0,3,1,5,0,0,0,5,0,0,0,0,3,0,0,0,0,5,0,2,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,3,0,5,0,0,4,0,2,2,0,4,3,0,5,5,0,3,0,0,0,0,0,0,0,0,2,0,3,0,3,2,5,0,0,0,0,1,0,0,4,5,0,0,0,0,5,0,1,0,0,2,0,3,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,3,0
479,480,Jeannine,Andre,,J. A.,61,mujer,forestal,Principado de Asturias,Asturias,misma provincia,+34731742338,jeannine_andre@yahoo.com,Français,acepto,Individual,acepto,no acepto,Común,no acepto,acepto,montaña,70-80,1000,500,privado,['terraza'],"['futbol' 'piscina' 'salamanualidades' 'esqui' 'cubierta' 'cocina'
 'baloncesto' 'trastero' 'padel' 'huerto' 'tenis' 'lavavajillas' 'billar'
 'pingpong' 'gimnasio' 'barbacoa' 'golf' 'garage' 'spa' 'lavanderia'
 'futbolin' 'hipica']",False,<9,2,0,2,0,0,4,1,0,0,4,3,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,4,0,0,0,4,0,1,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,2,0,0,0,4,0,0
480,481,Felipa,Somoza,Campillo,F. S.,68,mujer,otro,La Rioja,La Rioja,misma provincia,+34718014946,felipa_somoza@gmail.com,Castellano,acepto,Grupo,acepto,no acepto,Común,no acepto,acepto,montaña,60-70,400,650,compartido,['no'],"['piscina' 'cocina' 'esqui' 'gimnasio' 'rehabilitacion' 'tenis'
 'salamanualidades' 'padel' 'pingpong' 'lavavajillas' 'spa']",True,<3,2,0,0,2,2,2,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,5,0,0,4,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,5,0,0,4,4,0,3,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,5,0,0,0,0,0,0,0,5,0,0,3,2,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,1,5,0,0,0,5,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
481,482,Noa,Tenorio,Torralba,N. T.,65,mujer,forestal,Cantabria,Cantabria,misma comunidad,+34904584985,noa_tenorio@sapo.pt,Català,acepto,Familia,acepto,acepto,Común,acepto,no acepto,montaña,50-60,1500,850,compartido,['piscina' 'jardin'],"['garage' 'baloncesto' 'pingpong' 'barbacoa' 'lavanderia' 'buffet'
 'gimnasio' 'spa']",True,<6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,1,0,1,3,0,0,0,1,0,4,0,0,5,0,0,0,1,0,4,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0
482,483,Puccio,Ammaniti,,P. A.,66,hombre,ingenieria,La Rioja,La Rioja,misma comunidad,+34690587733,puccio_ammaniti@hotmail.com,Italiano,no acepto,Individual,acepto,no acepto,Común,no acepto,no acepto,montaña,70-80,1400,550,privado,['jardin'],"['padel' 'cubierta' 'buffet' 'billar' 'gimnasio' 'huerto' 'trastero'
 'salacine' 'zonasverdes' 'lavanderia' 'lavavajillas' 'recreativos'
 'salamanualidades' 'rehabilitacion' 'barbacoa' 'piscina' 'garage'
 'futbolin' 'hipica' 'golf' 'tenis' 'baloncesto']",False,<9,0,5,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,1,3,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,5,2,0,0,0,0,5,4,3,3,5,0,0,2,0,4,0,0,0,4,0,0,0,2,4,4,0,0,0,0,0,0,2,5,0,0,0,3,0,5,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,3,0,5,0,0,5,4,0,3,0,0,0,4,3,0,5,1,0,0,1
483,484,Antonia,Ávila,Miranda,A. Á.,75,mujer,amacasa,Principado de Asturias,Asturias,todo el país,+34733474575,antonia_ávila@hotmail.com,Català,no acepto,Familia,no acepto,acepto,Común,no acepto,no acepto,interior,+80,700,300,privado,['jardin'],"['salacine' 'billar' 'padel' 'gimnasio' 'lavavajillas' 'futbolin' 'tenis'
 'recreativos' 'huerto']",True,<9,2,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,2,0,0,1,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,5,3,2,5,0,5,3,0,0,1,0,2,0,0,4,2,5,0,0,1,0,0,0,4,0,5,3,3,0,0,0,0,0,0,0,1,0,4,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,5,0,5,0,3,0,0,4,0,4,0,0,3,5,0,0,0,0,0,1,3,0,0,0,1,0,5,0,0,0,4,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,2,1,0,1,5,0,0,2,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,4,0,0,0,0,3
484,485,Mia,Raya,Aparicio,M. R.,73,mujer,ingenieria,Principado de Asturias,Asturias,todo el país,+34726486219,mia_raya@clix.pt,Català,acepto,Grupo,no acepto,acepto,Común,acepto,acepto,interior,60-70,1100,500,compartido,['no'],"['huerto' 'lavavajillas' 'golf' 'rehabilitacion' 'salamanualidades'
 'buffet' 'hipica' 'trastero' 'cubierta' 'gimnasio' 'billar' 'salacine'
 'tenis' 'garage']",True,<9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,5,0,0,0,0,5,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,1,0,5,1,0,0,0,0,0,1,3,2,0,0,0,5,0,0,0,5,0,0,0,4,4,0,0,0,1,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,2,0,3,0,5,0,0,1,0,0,3,1,0,0
485,486,Tadeo,Baeza,Bárcena,T. B.,70,hombre,investigacioncientifica,Castilla y León,Segovia,misma provincia,+34935859006,tadeo_baeza@tele2.fr,Galego,no acepto,Grupo,no acepto,no acepto,Común,no acepto,acepto,interior,70-80,1100,1000,privado,['no'],"['salamanualidades' 'cubierta' 'piscina' 'recreativos' 'barbacoa'
 'lavanderia' 'pingpong']",True,<6,0,3,0,0,0,1,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,3,0,0,0,2,0,4,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,1,4,0,0,0,0
486,487,Michael,van der Heiden,,M. v.,63,hombre,forestal,Comunidad Foral de Navarra,Navarra,misma comunidad,+34723449022,michael_van der heiden@hotmail.com,Nederlandse,no acepto,Grupo,no acepto,no acepto,Común,acepto,no acepto,interior,+80,600,250,compartido,['no'],['gimnasio' 'baloncesto'],True,<6,2,0,3,5,0,3,0,1,0,0,5,4,0,0,2,0,0,0,0,2,0,0,1,0,0,0,3,0,1,0,1,3,1,0,5,0,0,4,0,4,3,0,5,2,0,5,0,0,0,0,4,3,0,5,0,5,2,0,0,0,0,4,3,0,3,4,0,0,0,0,0,0,2,2,0,0,4,0,0,0,2,5,0,0,3,1,5,3,2,3,0,3,1,0,0,0,0,4,0,0,0,0,5,3,0,0,4,4,0,0,0,0,0,0,0,3,4,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,4,0,0,0,1,3,0,0,0,1,0,0,0,0,0,5,2,0,0,2,0,2,0,0,5,0,0,0,0,5,0,0,3,0,1,3,3,0,0,0,0,2,0,0,0,0,1,0,3,0,0,5,0,0,2,3,0,4
487,488,Eleanora,Lombardo,,E. L.,61,mujer,ingenieria,Galicia,Pontevedra,todo el país,+34814255339,eleanora_lombardo@tiscali.fr,Italiano,no acepto,Individual,no acepto,no acepto,Común,no acepto,no acepto,interior,70-80,400,300,compartido,['terraza' 'jardin' 'piscina'],"['huerto' 'baloncesto' 'salamanualidades' 'salacine' 'cocina' 'padel'
 'lavanderia' 'garage' 'futbolin' 'spa' 'lavavajillas' 'golf' 'hipica'
 'zonasverdes' 'piscina']",True,<3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,4,1,0,0,1,2,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,2,0,3,0,0,5,5,0,0,0,0,4,5,0,0,0,0,0,2,0,1,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,2,0,4,1,0,0,0
488,489,Gaspar,Rodrigues,Araújo,G. R.,65,hombre,musica,Islas Baleares,Islas Baleares,todo el país,+34814274157,gaspar_rodrigues@gmail.com,Português,no acepto,Individual,acepto,no acepto,Común,acepto,acepto,costa,70-80,1000,750,privado,['no'],"['billar' 'garage' 'huerto' 'cubierta' 'golf' 'esqui' 'salamanualidades'
 'pingpong' 'futbolin' 'futbol' 'tenis' 'barbacoa' 'rehabilitacion']",True,<3,2,5,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,2,0,2,0,0,2,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,1,0,5,0,0,0,5,1,0,0,0,5,0,0,0,3,0,2,0,0,5,0,5,5,3,0,2,0,0,0,3,0,0,2,0,0,4,0,5,0,5,4,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0,5,0,4,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,2,0,0,0,4,0,0,0,1,0,0,2,2,0,0,0,2,2,0,5,0,0,4,0,0,2,1,0,3,2,0,0,0,3,0,0,0,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,3,5,0,0,0,2,4,5,1,0,0,0,0,0,0,0,0
489,490,Onofre,Palacio,Cano,O. P.,62,hombre,musica,Cataluña,Barcelona,misma comunidad,+34925553451,onofre_palacio@sapo.pt,Galego,no acepto,Individual,no acepto,acepto,Común,no acepto,no acepto,costa,50-60,600,900,privado,['piscina' 'terraza' 'jardin'],"['rehabilitacion' 'salamanualidades' 'recreativos' 'huerto' 'buffet'
 'garage' 'hipica' 'cocina' 'futbol' 'esqui' 'trastero' 'golf' 'cubierta'
 'padel' 'baloncesto' 'pingpong' 'zonasverdes' 'piscina' 'gimnasio'
 'salacine' 'futbolin' 'spa' 'barbacoa' 'lavanderia' 'billar' 'tenis'
 'lavavajillas']",True,+10,2,3,4,3,0,0,0,0,1,1,3,0,0,0,1,0,1,0,0,0,0,2,0,4,0,0,0,3,4,0,1,5,2,0,0,4,2,0,3,0,1,2,1,0,0,4,0,2,2,2,0,0,0,0,3,5,0,0,3,0,2,0,0,3,0,0,4,0,0,5,0,1,0,0,1,0,4,2,0,0,0,0,0,2,0,0,0,2,0,3,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,5,0,0,2,0,0,0,2,0,0,0,4,4,0,0,5,5,3,2,0,0,0,0,0,1,0,2,2,1,0,0,0,3,2,0,0,4,1,0,5,4,2,3,1,4,0,0,2,0,5,4,1,0,1,3,0,0,0,0,3,0,0,4,0,0,0,3,0,1,5,0,0,5,0,0,2,5,2,2,0,0,3,0,5,1,0,2,1,0,4,0,0,0
